0.000045 	 0.000000 	 0.000000
0.000090 	 0.113450 	 0.604355
0.000135 	 0.453688 	 0.604103
0.000180 	 1.020378 	 0.603776
0.000225 	 1.812962 	 0.603343
0.000270 	 2.830656 	 0.602784
0.000315 	 4.072456 	 0.602092
0.000360 	 5.537138 	 0.601275
0.000405 	 7.223255 	 0.600356
0.000450 	 9.129143 	 0.599366
0.000495 	 11.252923 	 0.598347
0.000540 	 13.592497 	 0.597343
0.000585 	 16.145556 	 0.596398
0.000630 	 18.909582 	 0.595550
0.000675 	 21.881847 	 0.594826
0.000720 	 25.059417 	 0.594242
0.000765 	 28.439156 	 0.593800
0.000810 	 32.017729 	 0.593484
0.000855 	 35.791604 	 0.593268
0.000900 	 39.757058 	 0.593111
0.000945 	 43.910176 	 0.592969
0.000990 	 48.246860 	 0.592792
0.001035 	 52.762830 	 0.592536
0.001080 	 57.453630 	 0.592161
0.001125 	 62.314630 	 0.591641
0.001170 	 67.341033 	 0.590963
0.001215 	 72.527878 	 0.590131
0.001260 	 77.870047 	 0.589166
0.001305 	 83.362268 	 0.588100
0.001350 	 88.999120 	 0.586980
0.001395 	 94.775041 	 0.585858
0.001440 	 100.684330 	 0.584787
0.001485 	 106.721156 	 0.583817
0.001530 	 112.879561 	 0.582988
0.001575 	 119.153468 	 0.582328
0.001620 	 125.536684 	 0.581847
0.001665 	 132.022911 	 0.581536
0.001710 	 138.605747 	 0.581371
0.001755 	 145.278697 	 0.581308
0.001800 	 152.035173 	 0.581296
0.001845 	 158.868509 	 0.581274
0.001890 	 165.771962 	 0.581180
0.001935 	 172.738717 	 0.580960
0.001980 	 179.761900 	 0.580568
0.002025 	 186.834579 	 0.579976
0.002070 	 193.949776 	 0.579176
0.002115 	 201.100467 	 0.578179
0.002160 	 208.279597 	 0.577018
0.002205 	 215.480080 	 0.575743
0.002250 	 222.694810 	 0.574418
0.002295 	 229.916667 	 0.573114
0.002340 	 237.138524 	 0.571904
0.002385 	 244.353254 	 0.570851
0.002430 	 251.553736 	 0.570010
0.002475 	 258.732866 	 0.569411
0.002520 	 265.883557 	 0.569065
0.002565 	 272.998754 	 0.568957
0.002610 	 280.071434 	 0.569048
0.002655 	 287.094617 	 0.569276
0.002700 	 294.061372 	 0.569565
0.002745 	 300.964824 	 0.569828
0.002790 	 307.798160 	 0.569976
0.002835 	 314.554637 	 0.569931
0.002880 	 321.227586 	 0.569625
0.002925 	 327.810422 	 0.569018
0.002970 	 334.296649 	 0.568094
0.003015 	 340.679866 	 0.566868
0.003060 	 346.953772 	 0.565385
0.003105 	 353.112177 	 0.563718
0.003150 	 359.149003 	 0.561960
0.003195 	 365.058293 	 0.560218
0.003240 	 370.834213 	 0.558603
0.003285 	 376.471066 	 0.557218
0.003330 	 381.963286 	 0.556150
0.003375 	 387.305455 	 0.555461
0.003420 	 392.492301 	 0.555180
0.003465 	 397.518704 	 0.555297
0.003510 	 402.379703 	 0.555767
0.003555 	 407.070503 	 0.556507
0.003600 	 411.586473 	 0.557405
0.003645 	 415.923157 	 0.558330
0.003690 	 420.076275 	 0.559139
0.003735 	 424.041729 	 0.559693
0.003780 	 427.815604 	 0.559868
0.003825 	 431.394178 	 0.559568
0.003870 	 434.773917 	 0.558734
0.003915 	 437.951486 	 0.557351
0.003960 	 440.923751 	 0.555453
0.004005 	 443.687777 	 0.553119
0.004050 	 446.240837 	 0.550473
0.004095 	 448.580411 	 0.547670
0.004140 	 450.704190 	 0.544888
0.004185 	 452.610078 	 0.542312
0.004230 	 454.296196 	 0.540118
0.004275 	 455.760877 	 0.538459
0.004320 	 457.002678 	 0.537452
0.004365 	 458.020372 	 0.537164
0.004410 	 458.812955 	 0.537605
0.004455 	 459.379645 	 0.538727
0.004500 	 459.719883 	 0.540427
0.004545 	 459.833333 	 0.542546
0.004590 	 459.833333 	 0.544890
0.004635 	 459.833333 	 0.547239
0.004680 	 459.833333 	 0.549362
0.004725 	 459.833333 	 0.551041
0.004770 	 459.833333 	 0.552086
0.004815 	 459.833333 	 0.552348
0.004860 	 459.833333 	 0.551737
0.004905 	 459.833333 	 0.550227
0.004950 	 459.833333 	 0.547861
0.004995 	 459.833333 	 0.544747
0.005040 	 459.833333 	 0.541053
0.005085 	 459.833333 	 0.536993
0.005130 	 459.833333 	 0.532815
0.005175 	 459.833333 	 0.528776
0.005220 	 459.833333 	 0.525126
0.005265 	 459.833333 	 0.522090
0.005310 	 459.833333 	 0.519847
0.005355 	 459.833333 	 0.518520
0.005400 	 459.833333 	 0.518161
0.005445 	 459.833333 	 0.518755
0.005490 	 459.833333 	 0.520211
0.005535 	 459.833333 	 0.522379
0.005580 	 459.833333 	 0.525054
0.005625 	 459.833333 	 0.527997
0.005670 	 459.833333 	 0.530951
0.005715 	 459.833333 	 0.533660
0.005760 	 459.833333 	 0.535893
0.005805 	 459.833333 	 0.537454
0.005850 	 459.833333 	 0.538204
0.005895 	 459.833333 	 0.538066
0.005940 	 459.833333 	 0.537031
0.005985 	 459.833333 	 0.535157
0.006030 	 459.833333 	 0.532562
0.006075 	 459.833333 	 0.529417
0.006120 	 459.833333 	 0.525927
0.006165 	 459.833333 	 0.522318
0.006210 	 459.833333 	 0.518812
0.006255 	 459.833333 	 0.515619
0.006300 	 459.833333 	 0.512913
0.006345 	 459.833333 	 0.510823
0.006390 	 459.833333 	 0.509422
0.006435 	 459.833333 	 0.508726
0.006480 	 459.833333 	 0.508694
0.006525 	 459.833333 	 0.509231
0.006570 	 459.833333 	 0.510202
0.006615 	 459.833333 	 0.511442
0.006660 	 459.833333 	 0.512775
0.006705 	 459.833333 	 0.514024
0.006750 	 459.833333 	 0.515033
0.006795 	 459.833333 	 0.515677
0.006840 	 459.833333 	 0.515869
0.006885 	 459.833333 	 0.515575
0.006930 	 459.833333 	 0.514805
0.006975 	 459.833333 	 0.513622
0.007020 	 459.833333 	 0.512124
0.007065 	 459.833333 	 0.510442
0.007110 	 459.833333 	 0.508724
0.007155 	 459.833333 	 0.507120
0.007200 	 459.833333 	 0.505768
0.007245 	 459.833333 	 0.504782
0.007290 	 459.833333 	 0.504238
0.007335 	 459.833333 	 0.504170
0.007380 	 459.833333 	 0.504563
0.007425 	 459.833333 	 0.505354
0.007470 	 459.833333 	 0.506437
0.007515 	 459.833333 	 0.507672
0.007560 	 459.833333 	 0.508895
0.007605 	 459.833333 	 0.509933
0.007650 	 459.833333 	 0.510618
0.007695 	 459.833333 	 0.510802
0.007740 	 459.833333 	 0.510369
0.007785 	 459.833333 	 0.509248
0.007830 	 459.833333 	 0.507417
0.007875 	 459.833333 	 0.504908
0.007920 	 459.833333 	 0.501806
0.007965 	 459.833333 	 0.498244
0.008010 	 459.833333 	 0.494393
0.008055 	 459.833333 	 0.490447
0.008100 	 459.833333 	 0.486616
0.008145 	 459.833333 	 0.483106
0.008190 	 459.833333 	 0.480102
0.008235 	 459.833333 	 0.477759
0.008280 	 459.833333 	 0.476187
0.008325 	 459.833333 	 0.475448
0.008370 	 459.833333 	 0.475542
0.008415 	 459.833333 	 0.476419
0.008460 	 459.833333 	 0.477972
0.008505 	 459.833333 	 0.480052
0.008550 	 459.833333 	 0.482474
0.008595 	 459.833333 	 0.485033
0.008640 	 459.833333 	 0.487516
0.008685 	 459.833333 	 0.489719
0.008730 	 459.833333 	 0.491459
0.008775 	 459.833333 	 0.492585
0.008820 	 459.833333 	 0.492991
0.008865 	 459.833333 	 0.492619
0.008910 	 459.833333 	 0.491465
0.008955 	 459.833333 	 0.489574
0.009000 	 459.833333 	 0.487040
0.009045 	 459.833333 	 0.483997
0.009090 	 459.833333 	 0.480609
0.009135 	 459.833333 	 0.477061
0.009180 	 459.833333 	 0.473542
0.009225 	 459.833333 	 0.470239
0.009270 	 459.833333 	 0.467321
0.009315 	 459.833333 	 0.464931
0.009360 	 459.833333 	 0.463179
0.009405 	 459.833333 	 0.462133
0.009450 	 459.833333 	 0.461821
0.009495 	 459.833333 	 0.462226
0.009540 	 459.833333 	 0.463294
0.009585 	 459.833333 	 0.464933
0.009630 	 459.833333 	 0.467022
0.009675 	 459.833333 	 0.469420
0.009720 	 459.833333 	 0.471970
0.009765 	 459.833333 	 0.474512
0.009810 	 459.833333 	 0.476889
0.009855 	 459.833333 	 0.478956
0.009900 	 459.833333 	 0.480584
0.009945 	 459.833333 	 0.481667
0.009990 	 459.833333 	 0.482127
0.010035 	 459.833333 	 0.481914
0.010080 	 459.833333 	 0.481006
0.010125 	 459.833333 	 0.479412
0.010170 	 459.833333 	 0.477169
0.010215 	 459.833333 	 0.474338
0.010260 	 459.833333 	 0.471002
0.010305 	 459.833333 	 0.467264
0.010350 	 459.833333 	 0.463239
0.010395 	 459.833333 	 0.459051
0.010440 	 459.833333 	 0.454830
0.010485 	 459.833333 	 0.450706
